日付,コード,市場・商品区分,33業種区分,銘柄名称,現在値,出来高,売買代金,時価総額,逆日歩,信用倍率,貸借倍率,決算発表日,PER,PBR,配当,配当落日,中配落日,権利落日,四季報,株探,ミンカブ,株予報,ヤフー
20231229.0,1301,プライム（内国株式）,水産・農林業,極洋,3875.0,19000.0,73697.0,42347.0,0.0,14.6,0.63,2024/2/2,7.29,0.82,90.0,2024/3/28,,,https://shikiho.toyokeizai.net/stocks/1301,https://kabutan.jp/stock/?code=1301,https://minkabu.jp/stock/1301,https://kabuyoho.jp/reportAnalyst?bcode=1301,https://finance.yahoo.co.jp/quote/1301
20231229.0,1332,プライム（内国株式）,水産・農林業,ニッスイ,789.9,1508900.0,1198170.0,246788.0,0.0,5.41,0.29,2024/2/6,10.92,1.02,20.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1332,https://kabutan.jp/stock/?code=1332,https://minkabu.jp/stock/1332,https://kabuyoho.jp/reportAnalyst?bcode=1332,https://finance.yahoo.co.jp/quote/1332
20231229.0,1333,プライム（内国株式）,水産・農林業,マルハニチロ,2816.5,152100.0,429541.0,142455.0,0.0,8.51,1.8,2024/2/5,6.17,0.72,70.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1333,https://kabutan.jp/stock/?code=1333,https://minkabu.jp/stock/1333,https://kabuyoho.jp/reportAnalyst?bcode=1333,https://finance.yahoo.co.jp/quote/1333
20231229.0,1375,プライム（内国株式）,水産・農林業,雪国まいたけ,939.0,65200.0,61390.0,37476.0,0.0,153.91,0.0,2024/2/8,44.5,3.48,2.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1375,https://kabutan.jp/stock/?code=1375,https://minkabu.jp/stock/1375,https://kabuyoho.jp/reportAnalyst?bcode=1375,https://finance.yahoo.co.jp/quote/1375
20231229.0,1376,スタンダード（内国株式）,水産・農林業,カネコ種苗,1372.0,64100.0,87971.0,16152.0,0.0,0,0.0,2024/1/5,10.83,0.66,31.0,2024/5/30,2024/11/28,,https://shikiho.toyokeizai.net/stocks/1376,https://kabutan.jp/stock/?code=1376,https://minkabu.jp/stock/1376,https://kabuyoho.jp/reportAnalyst?bcode=1376,https://finance.yahoo.co.jp/quote/1376
20231229.0,1377,プライム（内国株式）,水産・農林業,サカタのタネ,4045.0,110900.0,448271.0,191776.0,0.0,3.22,0.31,2024/1/12,20.5,1.3,55.0,2024/5/30,2024/11/28,,https://shikiho.toyokeizai.net/stocks/1377,https://kabutan.jp/stock/?code=1377,https://minkabu.jp/stock/1377,https://kabuyoho.jp/reportAnalyst?bcode=1377,https://finance.yahoo.co.jp/quote/1377
20231229.0,1379,プライム（内国株式）,水産・農林業,ホクト,1759.0,65300.0,115186.0,58678.0,0.0,11.98,21.0,2024/2/9,48.45,1.11,40.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1379,https://kabutan.jp/stock/?code=1379,https://minkabu.jp/stock/1379,https://kabuyoho.jp/reportAnalyst?bcode=1379,https://finance.yahoo.co.jp/quote/1379
20231229.0,1380,スタンダード（内国株式）,水産・農林業,秋川牧園,1031.0,1200.0,1238.0,4308.0,0.0,0,0.0,2024/2/14,30.68,1.97,10.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1380,https://kabutan.jp/stock/?code=1380,https://minkabu.jp/stock/1380,https://kabuyoho.jp/reportAnalyst?bcode=1380,https://finance.yahoo.co.jp/quote/1380
20231229.0,1381,スタンダード（内国株式）,水産・農林業,アクシーズ,2915.0,2600.0,7598.0,16375.0,0.0,77,0.0,2024/1/26,16.36,0.82,95.0,2024/6/27,2024/12/27,,https://shikiho.toyokeizai.net/stocks/1381,https://kabutan.jp/stock/?code=1381,https://minkabu.jp/stock/1381,https://kabuyoho.jp/reportAnalyst?bcode=1381,https://finance.yahoo.co.jp/quote/1381
20231229.0,1382,スタンダード（内国株式）,水産・農林業,ホーブ,2179.0,8500.0,18600.0,1660.0,0.0,0,0.0,2024/2/7,13.83,2.1,50.0,2024/6/27,2024/12/27,,https://shikiho.toyokeizai.net/stocks/1382,https://kabutan.jp/stock/?code=1382,https://minkabu.jp/stock/1382,https://kabuyoho.jp/reportAnalyst?bcode=1382,https://finance.yahoo.co.jp/quote/1382
20231229.0,1383,スタンダード（内国株式）,水産・農林業,ベルグアース,3415.0,2200.0,7516.0,5499.0,0.0,0,0.0,2023/12/13,68.16,2.68,10.0,2024/10/30,2024/4/26,,https://shikiho.toyokeizai.net/stocks/1383,https://kabutan.jp/stock/?code=1383,https://minkabu.jp/stock/1383,https://kabuyoho.jp/reportAnalyst?bcode=1383,https://finance.yahoo.co.jp/quote/1383
20231229.0,1384,スタンダード（内国株式）,水産・農林業,ホクリヨウ,1060.0,33000.0,35062.0,8966.0,0.0,0,0.0,2024/2/13,5.97,0.75,40.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1384,https://kabutan.jp/stock/?code=1384,https://minkabu.jp/stock/1384,https://kabuyoho.jp/reportAnalyst?bcode=1384,https://finance.yahoo.co.jp/quote/1384
20231229.0,1400,グロース（内国株式）,建設業,ルーデン・ホールディングス,0.0,0.0,0.0,0.0,0.0,-,0.0,-,0.0,0.0,0.0,,,,https://shikiho.toyokeizai.net/stocks/1400,https://kabutan.jp/stock/?code=1400,https://minkabu.jp/stock/1400,https://kabuyoho.jp/reportAnalyst?bcode=1400,https://finance.yahoo.co.jp/quote/1400
20231229.0,1401,グロース（内国株式）,建設業,エムビーエス,627.0,20600.0,12748.0,4847.0,0.0,0,0.0,2024/1/15,10.6,1.46,8.0,2024/5/30,2024/11/28,2017/3/29,https://shikiho.toyokeizai.net/stocks/1401,https://kabutan.jp/stock/?code=1401,https://minkabu.jp/stock/1401,https://kabuyoho.jp/reportAnalyst?bcode=1401,https://finance.yahoo.co.jp/quote/1401
20231229.0,1407,スタンダード（内国株式）,建設業,ウエストホールディングス,3310.0,1334700.0,4262184.0,152350.0,0.0,3.03,0.39,2024/1/12,18.18,4.28,55.0,2024/8/29,2024/2/28,2021/2/25,https://shikiho.toyokeizai.net/stocks/1407,https://kabutan.jp/stock/?code=1407,https://minkabu.jp/stock/1407,https://kabuyoho.jp/reportAnalyst?bcode=1407,https://finance.yahoo.co.jp/quote/1407
20231229.0,1414,プライム（内国株式）,建設業,ショーボンドＨＤ,6852.0,224500.0,1533985.0,388817.0,0.0,1.34,7.24,2024/2/9,26.92,3.67,128.0,2024/6/27,2024/12/27,2019/6/26,https://shikiho.toyokeizai.net/stocks/1414,https://kabutan.jp/stock/?code=1414,https://minkabu.jp/stock/1414,https://kabuyoho.jp/reportAnalyst?bcode=1414,https://finance.yahoo.co.jp/quote/1414
20231229.0,1417,プライム（内国株式）,建設業,ミライト・ワン,1914.5,302600.0,581218.0,197816.0,0.0,3.72,0.47,2024/2/13,9.72,0.73,65.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1417,https://kabutan.jp/stock/?code=1417,https://minkabu.jp/stock/1417,https://kabuyoho.jp/reportAnalyst?bcode=1417,https://finance.yahoo.co.jp/quote/1417
20231229.0,1418,スタンダード（内国株式）,建設業,インターライフホールディング,224.0,238300.0,53707.0,4482.0,0.0,20,3.83,2024/1/12,11.6,1.03,5.0,2024/2/28,2024/8/29,,https://shikiho.toyokeizai.net/stocks/1418,https://kabutan.jp/stock/?code=1418,https://minkabu.jp/stock/1418,https://kabuyoho.jp/reportAnalyst?bcode=1418,https://finance.yahoo.co.jp/quote/1418
20231229.0,1419,プライム（内国株式）,建設業,タマホーム,3905.0,1832000.0,7072493.0,115024.0,0.1,0.28,0.09,2024/1/11,12.3,3.24,185.0,2024/5/30,2024/11/28,,https://shikiho.toyokeizai.net/stocks/1419,https://kabutan.jp/stock/?code=1419,https://minkabu.jp/stock/1419,https://kabuyoho.jp/reportAnalyst?bcode=1419,https://finance.yahoo.co.jp/quote/1419
20231229.0,1420,スタンダード（内国株式）,建設業,サンヨーホームズ,743.0,10700.0,7971.0,9376.0,0.0,78.8,0.0,2024/2/5,17.23,0.59,25.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1420,https://kabutan.jp/stock/?code=1420,https://minkabu.jp/stock/1420,https://kabuyoho.jp/reportAnalyst?bcode=1420,https://finance.yahoo.co.jp/quote/1420
20231229.0,1429,プライム（内国株式）,建設業,日本アクア,940.0,143000.0,134876.0,32674.0,0.0,82.71,43.53,2024/2/14,14.26,3.57,30.0,2024/12/27,2024/6/27,2014/12/26,https://shikiho.toyokeizai.net/stocks/1429,https://kabutan.jp/stock/?code=1429,https://minkabu.jp/stock/1429,https://kabuyoho.jp/reportAnalyst?bcode=1429,https://finance.yahoo.co.jp/quote/1429
20231229.0,1430,スタンダード（内国株式）,建設業,ファーストコーポレーション,748.0,48600.0,36313.0,9995.0,0.0,11.12,0.0,-,7.24,1.12,31.0,2024/5/30,2024/11/28,2015/11/26,https://shikiho.toyokeizai.net/stocks/1430,https://kabutan.jp/stock/?code=1430,https://minkabu.jp/stock/1430,https://kabuyoho.jp/reportAnalyst?bcode=1430,https://finance.yahoo.co.jp/quote/1430
20231229.0,1431,グロース（内国株式）,建設業,ＬｉｂＷｏｒｋ,767.0,24500.0,18779.0,17864.0,0.0,2.03,1.95,2024/2/9,45.65,5.11,6.4,2024/6/27,2024/12/27,2021/3/30,https://shikiho.toyokeizai.net/stocks/1431,https://kabutan.jp/stock/?code=1431,https://minkabu.jp/stock/1431,https://kabuyoho.jp/reportAnalyst?bcode=1431,https://finance.yahoo.co.jp/quote/1431
20231229.0,1433,プライム（内国株式）,建設業,ベステラ,1060.0,77600.0,82479.0,9529.0,0.05,1.37,0.11,-,46.9,2.41,20.0,2024/1/30,2024/7/30,2017/1/27,https://shikiho.toyokeizai.net/stocks/1433,https://kabutan.jp/stock/?code=1433,https://minkabu.jp/stock/1433,https://kabuyoho.jp/reportAnalyst?bcode=1433,https://finance.yahoo.co.jp/quote/1433
20231229.0,1434,スタンダード（内国株式）,建設業,ＪＥＳＣＯホールディングス,880.0,77400.0,67321.0,6095.0,0.0,4.08,0.33,2024/1/12,5.07,1.07,30.0,2024/8/29,2024/2/28,,https://shikiho.toyokeizai.net/stocks/1434,https://kabutan.jp/stock/?code=1434,https://minkabu.jp/stock/1434,https://kabuyoho.jp/reportAnalyst?bcode=1434,https://finance.yahoo.co.jp/quote/1434
20231229.0,1435,スタンダード（内国株式）,不動産業,ＲＯＢＯＴＨＯＭＥ,173.0,141000.0,24468.0,15764.0,0.0,2150.9,0.0,2024/2/14,19.43,1.84,2.0,2024/12/27,2024/6/27,2017/12/27,https://shikiho.toyokeizai.net/stocks/1435,https://kabutan.jp/stock/?code=1435,https://minkabu.jp/stock/1435,https://kabuyoho.jp/reportAnalyst?bcode=1435,https://finance.yahoo.co.jp/quote/1435
20231229.0,1436,グロース（内国株式）,建設業,フィット,816.0,3300.0,2685.0,3495.0,0.0,0,0.0,-,8.98,0.69,12.0,2024/4/26,2024/10/30,,https://shikiho.toyokeizai.net/stocks/1436,https://kabutan.jp/stock/?code=1436,https://minkabu.jp/stock/1436,https://kabuyoho.jp/reportAnalyst?bcode=1436,https://finance.yahoo.co.jp/quote/1436
20231229.0,1438,スタンダード（内国株式）,建設業,岐阜造園,1450.0,1500.0,2186.0,4646.0,0.0,0,0.0,2024/2/9,15.49,1.31,30.0,2024/9/27,2024/3/28,,https://shikiho.toyokeizai.net/stocks/1438,https://kabutan.jp/stock/?code=1438,https://minkabu.jp/stock/1438,https://kabuyoho.jp/reportAnalyst?bcode=1438,https://finance.yahoo.co.jp/quote/1438
20231229.0,1439,スタンダード（内国株式）,建設業,安江工務店,1341.0,2500.0,3357.0,1812.0,0.0,0,0.0,2024/2/9,10.43,1.12,35.0,2024/12/27,2024/6/27,,https://shikiho.toyokeizai.net/stocks/1439,https://kabutan.jp/stock/?code=1439,https://minkabu.jp/stock/1439,https://kabuyoho.jp/reportAnalyst?bcode=1439,https://finance.yahoo.co.jp/quote/1439
20231229.0,1443,スタンダード（内国株式）,建設業,技研ホールディングス,223.0,68000.0,15225.0,3621.0,0.0,0,0.0,2024/2/14,11.31,0.35,1.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1443,https://kabutan.jp/stock/?code=1443,https://minkabu.jp/stock/1443,https://kabuyoho.jp/reportAnalyst?bcode=1443,https://finance.yahoo.co.jp/quote/1443
20231229.0,1444,グロース（内国株式）,建設業,ニッソウ,2816.0,11200.0,30979.0,3065.0,0.0,0,0.0,2023/12/13,20.42,2.07,0.0,2024/7/30,2024/1/30,,https://shikiho.toyokeizai.net/stocks/1444,https://kabutan.jp/stock/?code=1444,https://minkabu.jp/stock/1444,https://kabuyoho.jp/reportAnalyst?bcode=1444,https://finance.yahoo.co.jp/quote/1444
20231229.0,1446,スタンダード（内国株式）,建設業,キャンディル,583.0,12400.0,7252.0,6258.0,0.05,1.43,0.07,2024/2/13,23.32,1.98,8.0,2024/9/27,2024/3/28,2019/8/29,https://shikiho.toyokeizai.net/stocks/1446,https://kabutan.jp/stock/?code=1446,https://minkabu.jp/stock/1446,https://kabuyoho.jp/reportAnalyst?bcode=1446,https://finance.yahoo.co.jp/quote/1446
20231229.0,1447,グロース（内国株式）,建設業,ＩＴＢＯＯＫホールディングス,319.0,637200.0,205255.0,7704.0,0.0,0,0.0,2024/2/14,15.41,3.25,0.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1447,https://kabutan.jp/stock/?code=1447,https://minkabu.jp/stock/1447,https://kabuyoho.jp/reportAnalyst?bcode=1447,https://finance.yahoo.co.jp/quote/1447
20231229.0,1450,スタンダード（内国株式）,建設業,田中建設工業,2157.0,5000.0,10690.0,9382.0,0.0,0,0.0,2024/2/9,9.87,1.5,73.0,2024/3/28,2024/9/27,2020/9/29,https://shikiho.toyokeizai.net/stocks/1450,https://kabutan.jp/stock/?code=1450,https://minkabu.jp/stock/1450,https://kabuyoho.jp/reportAnalyst?bcode=1450,https://finance.yahoo.co.jp/quote/1450
20231229.0,1451,スタンダード（内国株式）,建設業,ＫＨＣ,742.0,5500.0,4085.0,2971.0,0.0,0,0.0,2024/2/9,9.88,0.47,33.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1451,https://kabutan.jp/stock/?code=1451,https://minkabu.jp/stock/1451,https://kabuyoho.jp/reportAnalyst?bcode=1451,https://finance.yahoo.co.jp/quote/1451
20231229.0,1491,スタンダード（内国株式）,非鉄金属,中外鉱業,29.0,110500.0,3263.0,8402.0,0.0,0,0.0,2024/2/9,18.12,1.15,0.5,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1491,https://kabutan.jp/stock/?code=1491,https://minkabu.jp/stock/1491,https://kabuyoho.jp/reportAnalyst?bcode=1491,https://finance.yahoo.co.jp/quote/1491
20231229.0,1514,スタンダード（内国株式）,鉱業,住石ホールディングス,1384.0,9183900.0,12322956.0,81507.0,0.0,380.79,0.0,2024/1/31,9.88,3.18,20.0,2024/3/28,,,https://shikiho.toyokeizai.net/stocks/1514,https://kabutan.jp/stock/?code=1514,https://minkabu.jp/stock/1514,https://kabuyoho.jp/reportAnalyst?bcode=1514,https://finance.yahoo.co.jp/quote/1514
20231229.0,1515,プライム（内国株式）,鉱業,日鉄鉱業,5390.0,21600.0,116557.0,90037.0,0.0,7.92,0.75,2024/2/6,12.8,0.64,169.0,2024/3/28,2024/9/27,2022/9/29,https://shikiho.toyokeizai.net/stocks/1515,https://kabutan.jp/stock/?code=1515,https://minkabu.jp/stock/1515,https://kabuyoho.jp/reportAnalyst?bcode=1515,https://finance.yahoo.co.jp/quote/1515
20231229.0,1518,プライム（内国株式）,鉱業,三井松島ＨＬＤＧＳ,2872.0,183700.0,526612.0,37520.0,0.05,1.84,0.72,2024/2/9,2.92,0.56,80.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1518,https://kabutan.jp/stock/?code=1518,https://minkabu.jp/stock/1518,https://kabuyoho.jp/reportAnalyst?bcode=1518,https://finance.yahoo.co.jp/quote/1518
20231229.0,1605,プライム（内国株式）,鉱業,ＩＮＰＥＸ,2010.5,10343200.0,20612713.0,2787894.0,0.0,17.63,11.33,2024/2/13,7.45,0.61,74.0,2024/12/27,2024/6/27,,https://shikiho.toyokeizai.net/stocks/1605,https://kabutan.jp/stock/?code=1605,https://minkabu.jp/stock/1605,https://kabuyoho.jp/reportAnalyst?bcode=1605,https://finance.yahoo.co.jp/quote/1605
20231229.0,1662,プライム（内国株式）,鉱業,石油資源開発,5650.0,292800.0,1649769.0,306795.0,0.0,16.88,0.81,2024/2/9,6.74,0.63,250.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1662,https://kabutan.jp/stock/?code=1662,https://minkabu.jp/stock/1662,https://kabuyoho.jp/reportAnalyst?bcode=1662,https://finance.yahoo.co.jp/quote/1662
20231229.0,1663,プライム（内国株式）,鉱業,Ｋ＆Ｏエナジーグループ,2272.0,111700.0,253161.0,64379.0,0.0,78.9,0.0,2024/2/14,10.25,0.69,38.0,2024/12/27,2024/6/27,,https://shikiho.toyokeizai.net/stocks/1663,https://kabutan.jp/stock/?code=1663,https://minkabu.jp/stock/1663,https://kabuyoho.jp/reportAnalyst?bcode=1663,https://finance.yahoo.co.jp/quote/1663
20231229.0,1711,スタンダード（内国株式）,建設業,ＳＤＳホールディングス,320.0,550400.0,179303.0,2794.0,0.0,0,0.0,2024/2/14,0.0,5.4,0.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1711,https://kabutan.jp/stock/?code=1711,https://minkabu.jp/stock/1711,https://kabuyoho.jp/reportAnalyst?bcode=1711,https://finance.yahoo.co.jp/quote/1711
20231229.0,1712,スタンダード（内国株式）,建設業,ダイセキ環境ソリューション,1117.0,353000.0,400270.0,18795.0,0.0,47.05,0.0,2024/1/5,10.59,1.18,12.0,2024/2/28,2024/8/29,2017/2/24,https://shikiho.toyokeizai.net/stocks/1712,https://kabutan.jp/stock/?code=1712,https://minkabu.jp/stock/1712,https://kabuyoho.jp/reportAnalyst?bcode=1712,https://finance.yahoo.co.jp/quote/1712
20231229.0,1716,スタンダード（内国株式）,建設業,第一カッター興業,1383.0,60600.0,83341.0,16596.0,0.0,80.26,8.0,2024/2/14,8.37,0.94,35.0,2024/6/27,2024/12/27,2020/12/29,https://shikiho.toyokeizai.net/stocks/1716,https://kabutan.jp/stock/?code=1716,https://minkabu.jp/stock/1716,https://kabuyoho.jp/reportAnalyst?bcode=1716,https://finance.yahoo.co.jp/quote/1716
20231229.0,1717,スタンダード（内国株式）,サービス業,明豊ファシリティワークス,848.0,66900.0,56553.0,10833.0,0.0,0,0.0,2024/2/5,13.65,2.1,34.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1717,https://kabutan.jp/stock/?code=1717,https://minkabu.jp/stock/1717,https://kabuyoho.jp/reportAnalyst?bcode=1717,https://finance.yahoo.co.jp/quote/1717
20231229.0,1718,スタンダード（内国株式）,建設業,美樹工業,4860.0,1800.0,8779.0,5604.0,0.0,0,0.0,2024/2/14,6.99,0.35,160.0,2024/12/27,2024/6/27,,https://shikiho.toyokeizai.net/stocks/1718,https://kabutan.jp/stock/?code=1718,https://minkabu.jp/stock/1718,https://kabuyoho.jp/reportAnalyst?bcode=1718,https://finance.yahoo.co.jp/quote/1718
20231229.0,1719,プライム（内国株式）,建設業,安藤・間,1193.0,1184600.0,1415567.0,215958.0,0.0,6.28,1.26,2024/2/8,13.74,1.3,60.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1719,https://kabutan.jp/stock/?code=1719,https://minkabu.jp/stock/1719,https://kabuyoho.jp/reportAnalyst?bcode=1719,https://finance.yahoo.co.jp/quote/1719
20231229.0,1720,プライム（内国株式）,建設業,東急建設,831.0,317200.0,263653.0,88718.0,0.0,28.26,0.0,2024/2/8,15.36,0.9,36.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1720,https://kabutan.jp/stock/?code=1720,https://minkabu.jp/stock/1720,https://kabuyoho.jp/reportAnalyst?bcode=1720,https://finance.yahoo.co.jp/quote/1720
20231229.0,1721,プライム（内国株式）,建設業,コムシスホールディングス,3287.0,819800.0,2726408.0,437171.0,0.0,1.84,1.5,2024/2/8,14.59,1.14,105.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1721,https://kabutan.jp/stock/?code=1721,https://minkabu.jp/stock/1721,https://kabuyoho.jp/reportAnalyst?bcode=1721,https://finance.yahoo.co.jp/quote/1721
20231229.0,1723,スタンダード（内国株式）,建設業,日本電技,4605.0,1300.0,6017.0,37749.0,0.0,0,0.0,2024/1/29,10.62,1.17,161.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1723,https://kabutan.jp/stock/?code=1723,https://minkabu.jp/stock/1723,https://kabuyoho.jp/reportAnalyst?bcode=1723,https://finance.yahoo.co.jp/quote/1723
20231229.0,1724,スタンダード（内国株式）,建設業,シンクレイヤ,658.0,17000.0,11224.0,3253.0,0.0,0,0.0,2024/2/14,9.55,0.56,17.0,2024/12/27,2024/6/27,,https://shikiho.toyokeizai.net/stocks/1724,https://kabutan.jp/stock/?code=1724,https://minkabu.jp/stock/1724,https://kabuyoho.jp/reportAnalyst?bcode=1724,https://finance.yahoo.co.jp/quote/1724
20231229.0,1726,プライム（内国株式）,建設業,ビーアールホールディングス,367.0,155300.0,57259.0,16806.0,0.0,859.5,0.0,2024/2/7,12.78,1.2,14.0,2024/3/28,2024/9/27,2016/9/28,https://shikiho.toyokeizai.net/stocks/1726,https://kabutan.jp/stock/?code=1726,https://minkabu.jp/stock/1726,https://kabuyoho.jp/reportAnalyst?bcode=1726,https://finance.yahoo.co.jp/quote/1726
20231229.0,1730,スタンダード（内国株式）,建設業,麻生フオームクリート,777.0,153600.0,121334.0,2657.0,0.0,0,0.0,2024/2/5,267.93,2.07,3.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1730,https://kabutan.jp/stock/?code=1730,https://minkabu.jp/stock/1730,https://kabuyoho.jp/reportAnalyst?bcode=1730,https://finance.yahoo.co.jp/quote/1730
20231229.0,1736,スタンダード（内国株式）,建設業,オーテック,3185.0,300.0,954.0,18154.0,0.0,0,0.0,2024/2/9,10.17,0.89,113.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1736,https://kabutan.jp/stock/?code=1736,https://minkabu.jp/stock/1736,https://kabuyoho.jp/reportAnalyst?bcode=1736,https://finance.yahoo.co.jp/quote/1736
20231229.0,1739,グロース（内国株式）,建設業,メルディアＤＣ,1093.0,9500.0,10384.0,7054.0,0.0,0,0.0,-,6.39,0.77,0.0,2024/6/27,2024/12/27,2018/6/27,https://shikiho.toyokeizai.net/stocks/1739,https://kabutan.jp/stock/?code=1739,https://minkabu.jp/stock/1739,https://kabuyoho.jp/reportAnalyst?bcode=1739,https://finance.yahoo.co.jp/quote/1739
20231229.0,1743,スタンダード（内国株式）,建設業,コーアツ工業,1243.0,2400.0,2968.0,2834.0,0.0,0,0.0,2024/2/13,9.74,0.33,25.0,2024/9/27,2024/3/28,2022/9/29,https://shikiho.toyokeizai.net/stocks/1743,https://kabutan.jp/stock/?code=1743,https://minkabu.jp/stock/1743,https://kabuyoho.jp/reportAnalyst?bcode=1743,https://finance.yahoo.co.jp/quote/1743
20231229.0,1757,スタンダード（内国株式）,建設業,創建エース,34.0,1870300.0,62962.0,9100.0,0.0,0,0.0,2024/2/14,0.0,11.48,0.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1757,https://kabutan.jp/stock/?code=1757,https://minkabu.jp/stock/1757,https://kabuyoho.jp/reportAnalyst?bcode=1757,https://finance.yahoo.co.jp/quote/1757
20231229.0,1758,スタンダード（内国株式）,建設業,太洋基礎工業,2044.0,4900.0,9980.0,5025.0,0.0,0,0.0,2023/12/14,6.89,0.46,35.0,2024/1/30,2024/7/30,2023/7/28,https://shikiho.toyokeizai.net/stocks/1758,https://kabutan.jp/stock/?code=1758,https://minkabu.jp/stock/1758,https://kabuyoho.jp/reportAnalyst?bcode=1758,https://finance.yahoo.co.jp/quote/1758
20231229.0,1762,プライム（内国株式）,建設業,高松コンストラクショングループ,2865.0,36300.0,104392.0,99755.0,0.0,5.24,11.0,2024/2/7,12.46,0.77,77.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1762,https://kabutan.jp/stock/?code=1762,https://minkabu.jp/stock/1762,https://kabuyoho.jp/reportAnalyst?bcode=1762,https://finance.yahoo.co.jp/quote/1762
20231229.0,1764,スタンダード（内国株式）,建設業,工藤建設,2540.0,100.0,254.0,3381.0,0.0,0,0.0,2024/2/8,19.81,0.67,100.0,2024/6/27,2024/12/27,,https://shikiho.toyokeizai.net/stocks/1764,https://kabutan.jp/stock/?code=1764,https://minkabu.jp/stock/1764,https://kabuyoho.jp/reportAnalyst?bcode=1764,https://finance.yahoo.co.jp/quote/1764
20231229.0,1766,プライム（内国株式）,建設業,東建コーポレーション,9080.0,46900.0,425427.0,122325.0,0.15,0.54,0.31,2023/12/13,18.35,1.05,250.0,2024/4/26,2024/10/30,,https://shikiho.toyokeizai.net/stocks/1766,https://kabutan.jp/stock/?code=1766,https://minkabu.jp/stock/1766,https://kabuyoho.jp/reportAnalyst?bcode=1766,https://finance.yahoo.co.jp/quote/1766
20231229.0,1768,スタンダード（内国株式）,建設業,ソネック,948.0,5100.0,4848.0,7110.0,0.0,9.7,3.0,2024/2/8,13.85,0.79,30.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1768,https://kabutan.jp/stock/?code=1768,https://minkabu.jp/stock/1768,https://kabuyoho.jp/reportAnalyst?bcode=1768,https://finance.yahoo.co.jp/quote/1768
20231229.0,1770,スタンダード（内国株式）,建設業,藤田エンジ,1272.0,4300.0,5520.0,14882.0,0.0,0,0.0,2024/2/9,8.96,0.69,40.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1770,https://kabutan.jp/stock/?code=1770,https://minkabu.jp/stock/1770,https://kabuyoho.jp/reportAnalyst?bcode=1770,https://finance.yahoo.co.jp/quote/1770
20231229.0,1775,スタンダード（内国株式）,建設業,富士古河Ｅ＆Ｃ,5080.0,8700.0,44244.0,45854.0,0.0,0,0.0,2024/1/30,9.93,1.24,160.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1775,https://kabutan.jp/stock/?code=1775,https://minkabu.jp/stock/1775,https://kabuyoho.jp/reportAnalyst?bcode=1775,https://finance.yahoo.co.jp/quote/1775
20231229.0,1776,スタンダード（内国株式）,建設業,三井住建道路,1113.0,32600.0,35921.0,10325.0,0.0,0,0.0,2024/2/7,14.6,0.78,40.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1776,https://kabutan.jp/stock/?code=1776,https://minkabu.jp/stock/1776,https://kabuyoho.jp/reportAnalyst?bcode=1776,https://finance.yahoo.co.jp/quote/1776
20231229.0,1780,プライム（内国株式）,建設業,ヤマウラ,1563.0,47700.0,74437.0,32984.0,0.0,0.55,2.92,2024/2/14,10.95,1.54,5.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/1780,https://kabutan.jp/stock/?code=1780,https://minkabu.jp/stock/1780,https://kabuyoho.jp/reportAnalyst?bcode=1780,https://finance.yahoo.co.jp/quote/1780
